,created_at,likes,replies,retweets,text,tweet_id,user_id,user_name,user_screen_name
131,1544241608000.0,59,4,6,Bon homie that went viral: @KTRTRS & cousin @trsharish exchange pleasantries & a friendly hug... with #KCR son teasing his cousin that he (#KTR) hopes to get at least half the victory margin that his cousin (Harish) was sure to get; The political message: no rivalry here @ndtvpic.twitter.com/xFEcXhGkVe,1071253064110112768,289274330,Uma Sudhir,umasudhir
132,1544177342000.0,0,0,0,#KCR #KTR #HarishRao  casted their votepic.twitter.com/weWpYZCD3M,1070983516878462976,837991572926930946,tfcnews,tfcnews1
133,1544169603000.0,0,0,0,Hope this pic will be reposted in few days #KTR #VoteForCAR #jaitelanganapic.twitter.com/Y8lVvvt7ht,1070951055737806848,4769085810,Nikhil,imNikky09
134,1544157952000.0,0,1,0,Now it's our time just show The power ( Telanganiessss.) #VoteForCAR #KTR #vaddypraneethvsp@gmail.com #TelanganaElectionspic.twitter.com/tIYgOMZtcE,1070902189307027461,1055013806580158464,Mohammed Javed,Mohammad96javed
135,1544097897000.0,0,0,1,"#KTR Sir #Roadshow At #KhaMMaM
#DJSaikhammam #Djsaikhamampic.twitter.com/G0IyyoNjd4",1070650299210174464,2716293990,DJ Sai Khammam,djsaikhammam
136,1544335755000.0,3,0,0,Big Byte | Minister #KTR Speaks About Election Results | #TNews Telugu https://www.facebook.com/tnewstg/videos/258642088166305/ …,1071647947354329088,2390562422,TNews Telugu,TNewstg
137,1544259214000.0,3,0,0,Only a 3 days to go winner is #KCR definitely winner my lion sir kcr #KTR all are for you @KTRTRS #TRS ,1071326908816584704,1041278775118356480,shoaib786,hussain_shoaib9
138,1544203282000.0,20,0,0,"Advance congrats to TRSparty especially #KTR anna, your efforts made a way to grand victory ",1071092313588461569,927815155609583616,Krishreddy55990,Krishreddy55992
139,1544176393000.0,30,2,29,"Well played #KTR atleast one vote from every house in most places aren't there in the list. Both my parent's votes weren't there on the list and they are feeling very bad about it. 

#TelanganaElections2018 #TelanganaElections #WhereIsMyvote ",1070979532578910208,552917600,Pavankumar dhruv,MyselfPa1
140,1544119230000.0,5,0,4,"Mr. #KTR c/o #Siricilla, what matters more? Money? Or #dalit lives?

#PrajakutamiForTelangana
#ByeByeTRS #KhallasKCR #KCR100Lies #TelanganaElections⁠ ⁠⁠ ⁠⁠ ⁠⁠ ⁠⁠ ⁠⁠ ⁠⁠ #telanganaelections2018⁠ ⁠⁠ ⁠ #KCRFailedTelangana #KTRExposed #AssemblyElections2028pic.twitter.com/bDEW5Ov6Ej",1070739776133726208,1063627792993185792,Telugu Desam Party - Telangana (TTDP),TelanganaTDP
141,1544106601000.0,3,0,3,"This is #KTR about pk, my dear all pk fans don't support #TRSpic.twitter.com/NkenSgxEdO",1070686804985053184,997035144073568256,vamsi krishna,vamsik0457
142,1544003103000.0,3,0,1,Looks like #Lagadapati has withdrawn his statements on #KTR made this morning. Now says the Whatsapp chat about KTR leaving for America if he loses never happened. Under duress or mind games? #TelanganaElections2018pic.twitter.com/VGTEUMGdis,1070252703106899968,134146522,Vijay Amritraj,vjamritraj
143,1543987933000.0,0,0,0,"https://youtu.be/JFs6gos-di4  Minister Ktr Funny Comments On Malla reddy At Jawahar Nagar Public Meeting ||KTR || MALLAREDDY ||TRS

#Mallareddy,#Ktr,#publicMeeting,#Trs,#Kcrlive,pic.twitter.com/KGXBYck7Zp",1070189076698071040,1044617606282514435,ManaPalakurthy,ManaPalakurthi
144,1543922819000.0,1,1,0,"Some young voters. 
Students of #Warangal Institute of technology 
Some are #KTR fans
Some for #NOTApic.twitter.com/esEUXBBW8u",1069915967344599041,225744555,Sudiep Shrivastava,sudiepshri
